room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
14957692,1473,44778925,Entire home/apt,,Dublin,,Dublin city and suburbs,2,0.0,3,1.0,,84.0,,2017-07-22 10:16:04.049765,53.332157,-6.276936,0101000020E610000019575C1C951B19C09911DE1E84AA4A40
6860185,1473,35844289,Entire home/apt,,Dublin,,Dublin city and suburbs,119,4.0,3,1.0,,95.0,,2017-07-22 10:16:04.047763,53.346186,-6.26923,0101000020E610000088687407B11319C0A22AA6D24FAC4A40
14459480,1473,89059013,Entire home/apt,,Dublin,,Dublin city and suburbs,36,5.0,4,1.0,,95.0,,2017-07-22 10:16:04.045755,53.337216,-6.299167,0101000020E6100000732B84D5583219C00ED8D5E429AB4A40
16156397,1473,597529,Entire home/apt,,Dublin,,Dublin city and suburbs,8,5.0,2,1.0,,101.0,,2017-07-22 10:16:04.043272,53.348243,-6.255053,0101000020E61000009CFC169D2C0519C0CC07043A93AC4A40
16459767,1473,107985721,Entire home/apt,,Dublin,,Dublin city and suburbs,1,0.0,4,0.0,,96.0,,2017-07-22 10:16:04.040514,53.324003,-6.26542,0101000020E610000039D1AE42CA0F19C0276728EE78A94A40
12793029,1473,41543416,Entire home/apt,,Dublin,,Dublin city and suburbs,69,4.5,2,0.0,,84.0,,2017-07-22 10:16:04.038008,53.331115,-6.265877,0101000020E6100000CC086F0F421019C0861BF0F961AA4A40
13478425,1473,73233198,Entire home/apt,,Dublin,,Dublin city and suburbs,1,0.0,4,2.0,,102.0,,2017-07-22 10:16:04.034924,53.331137,-6.265597,0101000020E6100000B0A9F3A8F80F19C06EBF7CB262AA4A40
16950342,1473,3467184,Entire home/apt,,Dublin,,Dublin city and suburbs,6,4.5,4,1.0,,84.0,,2017-07-22 10:16:04.032946,53.353157,-6.292769,0101000020E6100000682101A3CB2B19C03FADA23F34AD4A40
15654731,1473,65693836,Entire home/apt,,Dublin,,Dublin city and suburbs,81,5.0,2,1.0,,96.0,,2017-07-22 10:16:04.030626,53.335593,-6.263929,0101000020E61000002BDD5D67430E19C01EE21FB6F4AA4A40
19826649,1473,122333415,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,3,2.0,,96.0,,2017-07-22 10:16:04.012520,53.319072,-6.264458,0101000020E61000008BA9F413CE0E19C0DF88EE59D7A84A40
19863073,1473,19257062,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,2,1.0,,102.0,,2017-07-22 10:16:03.994015,53.350302,-6.274545,0101000020E61000000C1F1153221919C098DC28B2D6AC4A40
13433551,1473,76623232,Entire home/apt,,Dublin,,Dublin city and suburbs,75,5.0,3,1.0,,94.0,,2017-07-22 10:16:03.991804,53.330944,-6.260399,0101000020E6100000F8A41309A60A19C05A677C5F5CAA4A40
16501354,1473,22801049,Entire home/apt,,Dublin,,Dublin city and suburbs,21,5.0,2,1.0,,90.0,,2017-07-22 10:16:03.989600,53.314927,-6.271309,0101000020E61000001D71C806D21519C04ED026874FA84A40
5201857,1473,23191772,Entire home/apt,,Dublin,,Dublin city and suburbs,123,4.5,2,1.0,,95.0,,2017-07-22 10:16:03.987229,53.325612,-6.265654,0101000020E6100000D234289A071019C0B3976DA7ADA94A40
18373457,1473,44946835,Entire home/apt,,Dublin,,Dublin city and suburbs,9,5.0,2,0.0,,96.0,,2017-07-22 10:16:03.984583,53.317453,-6.253699,0101000020E6100000931CB0ABC90319C03082C64CA2A84A40
16451973,1473,107379392,Entire home/apt,,Dublin,,Dublin city and suburbs,42,5.0,3,0.0,,90.0,,2017-07-22 10:16:03.980875,53.305083,-6.252251,0101000020E61000007F880D164E0219C065C8B1F50CA74A40
11419583,1473,59969726,Entire home/apt,,Dublin,,Dublin city and suburbs,65,4.5,3,1.0,,96.0,,2017-07-22 10:16:03.975466,53.392279,-6.233232,0101000020E6100000CF85915ED4EE18C02CF4C13236B24A40
19356156,1473,94172353,Entire home/apt,,Dublin,,Dublin city and suburbs,2,0.0,4,2.0,,84.0,,2017-07-22 10:16:01.150347,53.349815,-6.345875,0101000020E61000001904560E2D6219C03B53E8BCC6AC4A40
6385487,1473,32682471,Entire home/apt,,Dublin,,Dublin city and suburbs,41,5.0,2,1.0,,97.0,,2017-07-22 10:16:01.147690,53.350281,-6.264569,0101000020E610000046240A2DEB0E19C081B4FF01D6AC4A40
11988114,1473,25313171,Entire home/apt,,Dublin,,Dublin city and suburbs,64,4.5,3,1.0,,96.0,,2017-07-22 10:16:01.145188,53.351395,-6.274835,0101000020E6100000452FA3586E1919C02C7DE882FAAC4A40
18819938,1473,121933234,Entire home/apt,,Dublin,,Dublin city and suburbs,6,4.5,4,1.0,,97.0,,2017-07-22 10:16:01.143103,53.331258,-6.27235,0101000020E61000002D431CEBE21619C0E94482A966AA4A40
12904479,1473,5108083,Entire home/apt,,Dublin,,Dublin city and suburbs,22,5.0,3,1.0,,95.0,,2017-07-22 10:16:01.140828,53.344602,-6.238218,0101000020E61000002C465D6BEFF318C06F1118EB1BAC4A40
18894527,1473,126598543,Entire home/apt,,Dublin,,Dublin city and suburbs,6,5.0,2,0.0,,95.0,,2017-07-22 10:16:01.138777,53.333122,-6.267128,0101000020E610000030629F008A1119C000CADFBDA3AA4A40
12881471,1473,70482690,Entire home/apt,,Dublin,,Dublin city and suburbs,32,5.0,2,1.0,,96.0,,2017-07-22 10:16:01.135921,53.344224,-6.277152,0101000020E61000007F15E0BBCD1B19C0C83F33880FAC4A40
17932991,1473,4402987,Entire home/apt,,Dublin,,Dublin city and suburbs,25,5.0,6,2.0,,96.0,,2017-07-22 10:16:01.132967,53.33044,-6.26626,0101000020E61000008DEE2076A61019C027A5A0DB4BAA4A40
19131348,1473,69826007,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,6,3.0,,92.0,,2017-07-22 10:16:01.128845,53.304835,-6.241473,0101000020E6100000D177B7B244F718C08CD651D504A74A40
8272558,1473,43618287,Entire home/apt,,Dublin,,Dublin city and suburbs,16,5.0,2,1.0,,96.0,,2017-07-22 10:16:01.125759,53.340985,-6.274711,0101000020E6100000E46723D74D1919C09AB67F65A5AB4A40
19083702,1473,133263455,Entire home/apt,,Dublin,,Dublin city and suburbs,3,5.0,3,1.0,,95.0,,2017-07-22 10:16:01.118872,53.323884,-6.26814,0101000020E61000006DFFCA4A931219C04DD9E90775A94A40
12732876,1473,38072348,Entire home/apt,,Dublin,,Dublin city and suburbs,12,5.0,2,1.0,,96.0,,2017-07-22 10:16:01.116009,53.347121,-6.276521,0101000020E6100000FDA02E52281B19C09E60FF756EAC4A40
19639102,1473,119493088,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,2,1.0,,102.0,,2017-07-22 10:16:01.113949,53.30053,-6.245212,0101000020E6100000D658C2DA18FB18C0C3BB5CC477A64A40
14208569,1473,3146345,Entire home/apt,,Dublin,,Dublin city and suburbs,14,5.0,2,1.0,,96.0,,2017-07-22 10:16:01.111697,53.34908,-6.281269,0101000020E6100000B68311FB042019C006D847A7AEAC4A40
19976546,1473,141669470,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,4,0.0,,95.0,,2017-07-22 10:16:01.109673,53.348395,-6.238359,0101000020E61000003DD4B66114F418C0828B153598AC4A40
15662629,1473,101117916,Entire home/apt,,Dublin,,Dublin city and suburbs,38,4.5,2,0.0,,96.0,,2017-07-22 10:16:01.106648,53.315996,-6.265986,0101000020E610000082C64CA25E1019C05AD5928E72A84A40
19212194,1473,56322091,Entire home/apt,,Dublin,,Dublin city and suburbs,9,5.0,2,0.0,,96.0,,2017-07-22 10:16:01.102576,53.353059,-6.249029,0101000020E6100000B8054B7501FF18C07C478D0931AD4A40
16717008,1473,79681975,Entire home/apt,,Dublin,,Dublin city and suburbs,12,4.5,2,1.0,,66.0,,2017-07-22 10:15:59.578074,53.359683,-6.295627,0101000020E6100000244223D8B82E19C0ADF6B0170AAE4A40
6610623,1473,34290630,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,5,3.0,,66.0,,2017-07-22 10:15:59.575157,53.370921,-6.386413,0101000020E61000003BFF76D9AF8B19C02733DE567AAF4A40
11066148,1473,50309290,Entire home/apt,,Dublin,,Dublin city and suburbs,1,0.0,3,1.0,,80.0,,2017-07-22 10:15:59.572817,53.350448,-6.254129,0101000020E610000059DC7F643A0419C06C79E57ADBAC4A40
10120563,1473,50232162,Entire home/apt,,Dublin,,Dublin city and suburbs,118,4.5,3,1.0,,63.0,,2017-07-22 10:15:59.570161,53.365744,-6.256976,0101000020E6100000766D6FB7240719C0A75A0BB3D0AE4A40
10617389,1473,12941839,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,2,0.0,,66.0,,2017-07-22 10:15:59.568087,53.32815,-6.249173,0101000020E6100000512FF83427FF18C05917B7D100AA4A40
19376898,1473,8727486,Entire home/apt,,Dublin,,Dublin city and suburbs,1,0.0,2,1.0,,66.0,,2017-07-22 10:15:59.565895,53.331253,-6.266647,0101000020E6100000594E42E90B1119C0D7D9907F66AA4A40
14005777,1473,81642435,Entire home/apt,,Dublin,,Dublin city and suburbs,7,2.0,2,0.0,,66.0,,2017-07-22 10:15:59.562921,53.338529,-6.246661,0101000020E61000006CCB80B394FC18C0B1DF13EB54AB4A40
5882980,1473,23901573,Entire home/apt,,Dublin,,Dublin city and suburbs,3,5.0,2,1.0,,66.0,,2017-07-22 10:15:59.560368,53.342181,-6.279669,0101000020E6100000F2D1E28C611E19C002284696CCAB4A40
14005062,1473,81642435,Entire home/apt,,Dublin,,Dublin city and suburbs,7,3.0,2,0.0,,66.0,,2017-07-22 10:15:59.557186,53.338783,-6.247606,0101000020E61000006B2C616D8CFD18C06BB8C83D5DAB4A40
5898045,1473,30631374,Entire home/apt,,Dublin,,Dublin city and suburbs,10,4.5,4,1.0,,72.0,,2017-07-22 10:15:55.575849,53.290837,-6.256144,0101000020E61000003944DC9C4A0619C0BFBB95253AA54A40
11486436,1473,13267106,Entire home/apt,,Dublin,,Dublin city and suburbs,3,5.0,2,1.0,,66.0,,2017-07-22 10:15:55.573492,53.341891,-6.225421,0101000020E610000093533BC3D4E618C0FBE59315C3AB4A40
3737322,1473,12751045,Entire home/apt,,Dublin,,Dublin city and suburbs,8,5.0,2,1.0,,66.0,,2017-07-22 10:15:55.570708,53.331848,-6.272551,0101000020E6100000E8F7FD9B171719C01B9FC9FE79AA4A40
14786999,1473,7543174,Entire home/apt,,Dublin,,Dublin city and suburbs,27,5.0,3,1.0,,82.0,,2017-07-22 10:15:55.568738,53.235568,-6.114816,0101000020E6100000EB3A5453927518C0F8FD9B17279E4A40
19270167,1473,7270195,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,1,0.0,,72.0,,2017-07-22 10:15:55.566699,53.32545,-6.268071,0101000020E610000029064834811219C0D93D7958A8A94A40
9657548,1473,18379984,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,2,1.0,,66.0,,2017-07-22 10:15:55.564179,53.31588,-6.282658,0101000020E6100000A2CF4719712119C0F1BA7EC16EA84A40
9931795,1473,6920223,Entire home/apt,,Dublin,,Dublin city and suburbs,1,0.0,2,1.0,,78.0,,2017-07-22 10:15:55.561581,53.347636,-6.262299,0101000020E61000001118EB1B980C19C0C57421567FAC4A40
17165247,1473,2395428,Entire home/apt,,Dublin,,Dublin city and suburbs,2,0.0,2,0.0,,78.0,,2017-07-22 10:15:55.559107,53.325728,-6.271985,0101000020E61000009F02603C831619C01CB28174B1A94A40
11207569,1473,49352581,Entire home/apt,,Dublin,,Dublin city and suburbs,4,4.0,6,2.0,,82.0,,2017-07-22 10:15:55.556581,53.38234,-6.242429,0101000020E61000006E68CA4E3FF818C0F0F96184F0B04A40
18885117,1473,131599019,Entire home/apt,,Dublin,,Dublin city and suburbs,3,5.0,2,0.0,,65.0,,2017-07-22 10:15:55.554428,53.390713,-6.230056,0101000020E61000008BFED0CC93EB18C09F8F32E202B24A40
18893506,1473,40182364,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,3,1.0,,82.0,,2017-07-22 10:15:55.550926,53.340409,-6.319238,0101000020E6100000D28F8653E64619C0CD21A98592AB4A40
8005215,1473,4802932,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,2,1.0,,72.0,,2017-07-22 10:15:55.548995,53.341366,-6.296311,0101000020E6100000BDC799266C2F19C0B1FB8EE1B1AB4A40
8822506,1473,46213060,Entire home/apt,,Dublin,,Dublin city and suburbs,3,4.5,2,1.0,,72.0,,2017-07-22 10:15:55.546276,53.358111,-6.265253,0101000020E6100000DFA9807B9E0F19C03FABCC94D6AD4A40
19258957,1473,134856105,Entire home/apt,,Dublin,,Dublin city and suburbs,2,0.0,2,2.0,,65.0,,2017-07-22 10:15:55.544211,53.226513,-6.125404,0101000020E61000007C26FBE7698018C0368FC360FE9C4A40
7202481,1473,37713492,Entire home/apt,,Dublin,,Dublin city and suburbs,1,0.0,4,3.0,,73.0,,2017-07-22 10:15:55.541555,53.320735,-6.288917,0101000020E6100000A208A9DBD92719C05ED72FD80DA94A40
13840148,1473,81642435,Entire home/apt,,Dublin,,Dublin city and suburbs,5,3.5,2,1.0,,78.0,,2017-07-22 10:15:55.538695,53.339193,-6.246681,0101000020E6100000A52DAEF199FC18C01D041DAD6AAB4A40
4652264,1473,24082801,Entire home/apt,,Dublin,,Dublin city and suburbs,11,5.0,2,0.0,,78.0,,2017-07-22 10:15:55.536214,53.331755,-6.271042,0101000020E6100000A65EB7088C1519C06AA4A5F276AA4A40
13707755,1473,2805864,Entire home/apt,,Dublin,,Dublin city and suburbs,19,4.5,4,1.0,,72.0,,2017-07-22 10:15:55.533764,53.337311,-6.267523,0101000020E610000013B69F8CF11119C060CAC0012DAB4A40
10110863,1473,51887516,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,2,0.0,,72.0,,2017-07-22 10:15:51.849418,53.331241,-6.266016,0101000020E6100000D7D9907F661019C0130CE71A66AA4A40
5988881,1473,12697037,Entire home/apt,,Dublin,,Dublin city and suburbs,43,5.0,4,1.0,,71.0,,2017-07-22 10:15:51.846578,53.342496,-6.294394,0101000020E6100000F38DE89E752D19C06281AFE8D6AB4A40
16331731,1473,44678878,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,6,3.0,,79.0,,2017-07-22 10:15:51.843938,53.284041,-6.147087,0101000020E6100000C1AA7AF99D9618C090DC9A745BA44A40
7004752,1473,5467701,Entire home/apt,,Dublin,,Dublin city and suburbs,5,4.5,2,1.0,,72.0,,2017-07-22 10:15:51.840746,53.362279,-6.27087,0101000020E6100000BEDEFDF15E1519C0888384285FAE4A40
6841412,1473,35850057,Entire home/apt,,Dublin,,Dublin city and suburbs,35,4.5,2,1.0,,78.0,,2017-07-22 10:15:51.838211,53.296972,-6.186481,0101000020E61000002F4D11E0F4BE18C0F2E9B12D03A64A40
14397504,1473,21687477,Entire home/apt,,Dublin,,Dublin city and suburbs,83,4.0,4,1.0,,78.0,,2017-07-22 10:15:51.835730,53.35414,-6.293266,0101000020E61000006D1D1CEC4D2C19C04C1AA37554AD4A40
14348340,1473,87916194,Entire home/apt,,Dublin,,Dublin city and suburbs,2,0.0,4,1.0,,72.0,,2017-07-22 10:15:51.832325,53.300862,-6.222035,0101000020E6100000FA449E245DE318C0F94D61A582A64A40
13352360,1473,46496492,Entire home/apt,,Dublin,,Dublin city and suburbs,12,4.0,4,1.0,,71.0,,2017-07-22 10:15:51.829923,53.353121,-6.296881,0101000020E61000001137A792013019C0F243A51133AD4A40
19803156,1473,38895393,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,2,1.0,,72.0,,2017-07-22 10:15:51.827583,53.341698,-6.234308,0101000020E6100000C2C3B46FEEEF18C0E78D93C2BCAB4A40
9661195,1473,28700838,Entire home/apt,,Dublin,,Dublin city and suburbs,5,4.0,2,1.0,,74.0,,2017-07-22 10:15:51.824097,53.330595,-6.320785,0101000020E61000007F30F0DC7B4819C04E9CDCEF50AA4A40
9825411,1473,3230658,Entire home/apt,,Dublin,,Dublin city and suburbs,3,4.5,2,0.0,,74.0,,2017-07-22 10:15:51.821788,53.332016,-6.22282,0101000020E6100000319413ED2AE418C0D7DF12807FAA4A40
13837425,1473,64893641,Entire home/apt,,Dublin,,Dublin city and suburbs,1,0.0,6,3.0,,78.0,,2017-07-22 10:15:51.818950,53.38007,-6.378985,0101000020E6100000C0B2D2A4148419C06A183E22A6B04A40
16785889,1473,111517247,Entire home/apt,,Dublin,,Dublin city and suburbs,22,4.0,4,1.0,,66.0,,2017-07-22 10:15:51.816633,53.347575,-6.270081,0101000020E61000007B15191D901419C01FF46C567DAC4A40
19944912,1473,119670039,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,3,0.0,,68.0,,2017-07-22 10:15:51.814586,53.357124,-6.284282,0101000020E6100000AB5D13D21A2319C0F04E3E3DB6AD4A40
9897578,1473,36110689,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,4,1.0,,78.0,,2017-07-22 10:15:51.811733,53.343085,-6.290637,0101000020E6100000BC07E8BE9C2919C0C45F9335EAAB4A40
16753787,1473,100936942,Entire home/apt,,Dublin,,Dublin city and suburbs,20,5.0,4,2.0,,72.0,,2017-07-22 10:15:51.809375,53.351291,-6.267711,0101000020E61000002A1E17D5221219C088307E1AF7AC4A40
16776272,1473,26554200,Entire home/apt,,Dublin,,Dublin city and suburbs,5,4.5,2,1.0,,79.0,,2017-07-22 10:15:51.807160,53.400381,-6.243158,0101000020E6100000070B2769FEF818C04B7842AF3FB34A40
11485089,1473,60378658,Entire home/apt,,Dublin,,Dublin city and suburbs,4,5.0,4,2.0,,81.0,,2017-07-22 10:15:48.789542,53.286629,-6.23953,0101000020E6100000BEA4315A47F518C0E78A5242B0A44A40
13684849,1473,35049121,Entire home/apt,,Dublin,,Dublin city and suburbs,27,4.5,8,2.0,,72.0,,2017-07-22 10:15:48.787631,53.343915,-6.273855,0101000020E61000006362F3716D1819C04BCD1E6805AC4A40
11298173,1473,49352581,Entire home/apt,,Dublin,,Dublin city and suburbs,2,0.0,6,2.0,,78.0,,2017-07-22 10:15:48.785046,53.384011,-6.246958,0101000020E610000039F1D58EE2FC18C0F226BF4527B14A40
19823181,1473,794552,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,2,1.0,,68.0,,2017-07-22 10:15:48.783004,53.349999,-6.258989,0101000020E610000050189469340919C0FC5069C4CCAC4A40
12981910,1473,26324089,Entire home/apt,,Dublin,,Dublin city and suburbs,74,4.5,2,1.0,,67.0,,2017-07-22 10:15:48.780903,53.364292,-6.228554,0101000020E6100000DD7A4D0F0AEA18C0E318C91EA1AE4A40
16858195,1473,99725020,Entire home/apt,,Dublin,,Dublin city and suburbs,26,4.5,4,1.0,,82.0,,2017-07-22 10:15:48.778301,53.356975,-6.263962,0101000020E6100000098CF50D4C0E19C0AB3E575BB1AD4A40
19149897,1473,132618871,Entire home/apt,,Dublin,,Dublin city and suburbs,3,4.5,2,1.0,,78.0,,2017-07-22 10:15:48.776169,53.328689,-6.267759,0101000020E6100000B2D6506A2F1219C008C72C7B12AA4A40
18895189,1473,126598543,Entire home/apt,,Dublin,,Dublin city and suburbs,5,4.0,2,0.0,,82.0,,2017-07-22 10:15:48.773950,53.332512,-6.268473,0101000020E6100000A06F0B96EA1219C087C3D2C08FAA4A40
18832195,1473,35049121,Entire home/apt,,Dublin,,Dublin city and suburbs,9,4.5,4,2.0,,64.0,,2017-07-22 10:15:48.770627,53.345401,-6.264094,0101000020E6100000804754A86E0E19C0BB80971936AC4A40
4488728,1473,19740223,Entire home/apt,,Dublin,,Dublin city and suburbs,54,5.0,2,1.0,,72.0,,2017-07-22 10:15:48.763327,53.320276,-6.268278,0101000020E6100000F5F1D077B71219C0CBD8D0CDFEA84A40
3529607,1473,17600476,Entire home/apt,,Dublin,,Dublin city and suburbs,175,4.0,6,1.0,,72.0,,2017-07-22 10:15:48.760811,53.334639,-6.293691,0101000020E6100000A5846055BD2C19C0AB7B6473D5AA4A40
14631713,1473,35049121,Entire home/apt,,Dublin,,Dublin city and suburbs,10,5.0,4,1.0,,81.0,,2017-07-22 10:15:48.758794,53.339584,-6.266952,0101000020E61000003C6876DD5B1119C0581F0F7D77AB4A40
18065309,1473,3509440,Entire home/apt,,Dublin,,Dublin city and suburbs,2,0.0,3,2.0,,72.0,,2017-07-22 10:15:48.756849,53.337564,-6.241913,0101000020E6100000B4E89D0AB8F718C04A27124C35AB4A40
9451102,1473,19872157,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,2,2.0,,72.0,,2017-07-22 10:15:48.753708,53.341314,-6.279186,0101000020E610000015014EEFE21D19C05ED5592DB0AB4A40
3550489,1473,17872870,Entire home/apt,,Dublin,,Dublin city and suburbs,5,4.5,7,4.0,,68.0,,2017-07-22 10:15:48.751003,53.380571,-6.236948,0101000020E610000012691B7FA2F218C02C67EF8CB6B04A40
7777436,1473,15097372,Entire home/apt,,Dublin,,Dublin city and suburbs,50,4.5,2,1.0,,81.0,,2017-07-22 10:15:48.747693,53.331016,-6.272561,0101000020E610000004A9143B1A1719C0F33977BB5EAA4A40
6001756,1473,22503981,Entire home/apt,,Dublin,,Dublin city and suburbs,7,4.5,2,1.0,,77.0,,2017-07-22 10:15:48.745062,53.324107,-6.250009,0101000020E61000009AD2FA5B020019C0CCB392567CA94A40
11417029,1473,1107016,Entire home/apt,,Dublin,,Dublin city and suburbs,58,4.5,4,1.0,,72.0,,2017-07-22 10:15:48.741836,53.345047,-6.251019,0101000020E6100000D1B2EE1F0B0119C09D4A06802AAC4A40
15924158,1473,24464904,Entire home/apt,,Dublin,,Dublin city and suburbs,2,0.0,2,1.0,,78.0,,2017-07-22 10:15:46.966781,53.337107,-6.303412,0101000020E610000016DBA4A2B13619C058207A5226AB4A40
3497819,1473,17611437,Entire home/apt,,Dublin,,Dublin city and suburbs,15,4.5,1,1.0,,72.0,,2017-07-22 10:15:46.963955,53.333316,-6.265906,0101000020E61000009F3D97A9491019C0E59D4319AAAA4A40
12846102,1473,70154490,Entire home/apt,,Dublin,,Dublin city and suburbs,29,4.0,5,1.0,,78.0,,2017-07-22 10:15:46.956087,53.341436,-6.294175,0101000020E6100000053411363C2D19C0AAD6C22CB4AB4A40
15517141,1473,99725020,Entire home/apt,,Dublin,,Dublin city and suburbs,41,4.5,4,1.0,,82.0,,2017-07-22 10:15:46.953366,53.359306,-6.260737,0101000020E6100000B96DDFA3FE0A19C0D7A02FBDFDAD4A40
10053282,1473,50232162,Entire home/apt,,Dublin,,Dublin city and suburbs,79,4.5,2,1.0,,68.0,,2017-07-22 10:15:46.950575,53.364131,-6.255789,0101000020E6100000C8B4368DED0519C0DA3A38D89BAE4A40
15022484,1473,94827084,Entire home/apt,,Dublin,,Dublin city and suburbs,13,4.0,2,1.0,,72.0,,2017-07-22 10:15:46.948307,53.33306,-6.277356,0101000020E6100000C3651536031C19C08ACDC7B5A1AA4A40
7521525,1473,39408967,Entire home/apt,,Dublin,,Dublin city and suburbs,5,4.0,2,1.0,,72.0,,2017-07-22 10:15:46.943974,53.352433,-6.230997,0101000020E61000007EE5417A8AEC18C0FD8348861CAD4A40
5433024,1473,23191772,Entire home/apt,,Dublin,,Dublin city and suburbs,131,4.5,2,0.0,,82.0,,2017-07-22 10:15:46.941429,53.323936,-6.264689,0101000020E61000009B711AA20A0F19C0A0FF1EBC76A94A40
18521859,1473,57792711,Entire home/apt,,Dublin,,Dublin city and suburbs,2,0.0,3,1.0,,66.0,,2017-07-22 10:15:46.939130,53.341365,-6.226711,0101000020E6100000E692AAED26E818C0E17F2BD9B1AB4A40
5887717,1473,1107016,Entire home/apt,,Dublin,,Dublin city and suburbs,126,4.5,4,1.0,,72.0,,2017-07-22 10:15:46.936457,53.346525,-6.252253,0101000020E61000008445459C4E0219C08A1F63EE5AAC4A40
15392136,1473,19582600,Entire home/apt,,Dublin,,Dublin city and suburbs,55,4.5,2,0.0,,82.0,,2017-07-22 10:15:46.934193,53.352068,-6.296321,0101000020E6100000D978B0C56E2F19C0ECFB709010AD4A40
14831806,1473,50232162,Entire home/apt,,Dublin,,Dublin city and suburbs,87,4.5,6,2.0,,79.0,,2017-07-22 10:15:46.931549,53.365122,-6.258081,0101000020E61000003BE0BA62460819C06A865451BCAE4A40
12669353,1473,6275247,Entire home/apt,,Dublin,,Dublin city and suburbs,85,4.5,4,2.0,,81.0,,2017-07-22 10:15:46.927336,53.338706,-6.241019,0101000020E6100000C6DB4AAFCDF618C0C07ADCB75AAB4A40
16773126,1473,91692766,Entire home/apt,,Dublin,,Dublin city and suburbs,20,4.5,4,1.0,,82.0,,2017-07-22 10:15:46.924629,53.344058,-6.268345,0101000020E6100000342E1C08C91219C0ADF6B0170AAC4A40
3495749,1473,17600476,Entire home/apt,,Dublin,,Dublin city and suburbs,75,4.5,6,1.0,,72.0,,2017-07-22 10:15:46.921794,53.334241,-6.292939,0101000020E61000004BE48233F82B19C0BDFDB968C8AA4A40
15244386,1473,35049121,Entire home/apt,,Dublin,,Dublin city and suburbs,21,4.5,8,2.0,,75.0,,2017-07-22 10:15:46.919637,53.346899,-6.252169,0101000020E610000096422097380219C0EF01BA2F67AC4A40
15395390,1473,63039114,Entire home/apt,,Dublin,,Dublin city and suburbs,20,4.5,4,1.0,,82.0,,2017-07-22 10:15:46.916885,53.337861,-6.273883,0101000020E6100000B2B8FFC8741819C003CC7C073FAB4A40
2897424,1473,6331278,Entire home/apt,,Dublin,,Dublin city and suburbs,140,4.5,5,2.0,,79.0,,2017-07-22 10:15:43.063115,53.349386,-6.280044,0101000020E61000009CC3B5DAC31E19C013D731AEB8AC4A40
7494195,1473,15361685,Entire home/apt,,Dublin,,Dublin city and suburbs,57,4.5,4,2.0,,66.0,,2017-07-22 10:15:43.060954,53.339608,-6.307119,0101000020E6100000C0EB33677D3A19C0E0BA624678AB4A40
16287445,1473,53292337,Entire home/apt,,Dublin,,Dublin city and suburbs,49,4.5,4,1.0,,72.0,,2017-07-22 10:15:43.058338,53.342695,-6.29579,0101000020E610000074EFE192E32E19C059C0046EDDAB4A40
18090945,1473,123856868,Entire home/apt,,Dublin,,Dublin city and suburbs,0,0.0,2,1.0,,72.0,,2017-07-22 10:15:43.056366,53.350022,-6.276633,0101000020E61000003CFA5FAE451B19C0B5705985CDAC4A40
4475964,1473,9429894,Entire home/apt,,Dublin,,Dublin city and suburbs,4,5.0,2,1.0,,72.0,,2017-07-22 10:15:43.053650,53.341377,-6.216042,0101000020E6100000EE3F321D3ADD18C0A54DD53DB2AB4A40
13514198,1473,58831401,Entire home/apt,,Dublin,,Dublin city and suburbs,19,5.0,2,0.0,,68.0,,2017-07-22 10:15:43.051432,53.387556,-6.403449,0101000020E6100000666A12BC219D19C02DAF5C6F9BB14A40
18358645,1473,126598543,Entire home/apt,,Dublin,,Dublin city and suburbs,14,4.5,2,0.0,,82.0,,2017-07-22 10:15:43.049415,53.332503,-6.267645,0101000020E61000006EC0E787111219C0346953758FAA4A40
18894862,1473,126598543,Entire home/apt,,Dublin,,Dublin city and suburbs,8,4.5,2,0.0,,82.0,,2017-07-22 10:15:43.047418,53.332649,-6.267558,0101000020E6100000F7216FB9FA1119C00806103E94AA4A40
18714698,1473,130125848,Entire home/apt,,Dublin,,Dublin city and suburbs,1,0.0,2,1.0,,73.0,,2017-07-22 10:15:43.045268,53.384419,-6.064414,0101000020E6100000419E5DBEF54118C0037B4CA434B14A40
